lot_id,date,hour,day_of_week,is_weekend,is_festival,weather_condition,avg_price,bookings_count,total_slots,occupancy_pct
P120,2025-11-04,11,Tuesday,False,False,clear,19.07,1,21,4.8
P120,2025-11-05,3,Wednesday,False,False,clear,18.97,1,21,4.8
P120,2025-11-07,8,Friday,False,False,rain,24.11,1,21,4.8
P120,2025-11-07,20,Friday,False,False,clear,22.31,1,21,4.8
P120,2025-11-08,8,Saturday,True,False,rain,26.1,1,21,4.8
P120,2025-11-09,11,Sunday,True,False,rain,23.0,1,21,4.8
P120,2025-11-09,17,Sunday,True,False,clear,22.62,1,21,4.8
P120,2025-11-10,8,Monday,False,False,clear,23.27,1,21,4.8
P120,2025-11-11,9,Tuesday,False,False,clear,22.73,1,21,4.8
P120,2025-11-12,15,Wednesday,False,False,cloudy,19.04,1,21,4.8
P120,2025-11-14,8,Friday,False,False,clear,23.62,1,21,4.8
P120,2025-11-15,8,Saturday,True,False,rain,26.82,1,21,4.8
P120,2025-11-15,17,Saturday,True,False,fog,21.74,1,21,4.8
P120,2025-11-16,12,Sunday,True,False,clear,21.71,1,21,4.8
P120,2025-11-17,7,Monday,False,False,clear,19.54,1,21,4.8
P120,2025-11-17,8,Monday,False,False,clear,22.56,1,21,4.8
P120,2025-11-17,11,Monday,False,False,rain,21.28,1,21,4.8
P120,2025-11-20,4,Thursday,False,False,fog,19.29,1,21,4.8
P120,2025-11-20,15,Thursday,False,False,rain,20.29,1,21,4.8
P120,2025-11-21,16,Friday,False,False,clear,17.92,1,21,4.8
P120,2025-11-22,1,Saturday,True,False,clear,20.67,1,21,4.8
P120,2025-11-22,18,Saturday,True,False,fog,25.1,1,21,4.8
P120,2025-11-23,18,Sunday,True,False,cloudy,25.12,1,21,4.8
P120,2025-11-24,11,Monday,False,False,clear,18.95,1,21,4.8
P120,2025-11-26,2,Wednesday,False,False,clear,18.28,1,21,4.8
P120,2025-11-26,17,Wednesday,False,False,fog,18.25,1,21,4.8
P120,2025-11-26,21,Wednesday,False,False,cloudy,18.24,1,21,4.8
P120,2025-11-27,9,Thursday,False,False,rain,23.35,1,21,4.8
P120,2025-11-27,21,Thursday,False,False,rain,21.27,1,21,4.8
P120,2025-11-28,11,Friday,False,False,clear,18.96,1,21,4.8
P120,2025-11-28,17,Friday,False,False,clear,18.59,1,21,4.8
P120,2025-11-28,18,Friday,False,False,clear,21.83,1,21,4.8
P120,2025-11-29,18,Saturday,True,False,rain,28.39,1,21,4.8
P120,2025-11-30,15,Sunday,True,False,cloudy,21.92,1,21,4.8
P120,2025-12-01,20,Monday,False,False,cloudy,23.13,1,21,4.8
P120,2025-12-02,12,Tuesday,False,False,cloudy,17.98,1,21,4.8
P120,2025-12-02,14,Tuesday,False,False,clear,19.68,1,21,4.8
P120,2025-12-02,19,Tuesday,False,False,clear,22.36,1,21,4.8
P120,2025-12-04,2,Thursday,False,False,clear,18.55,1,21,4.8
P120,2025-12-07,6,Sunday,True,False,cloudy,21.85,1,21,4.8
P120,2025-12-08,10,Monday,False,False,fog,18.33,1,21,4.8
P120,2025-12-08,18,Monday,False,False,cloudy,22.47,1,21,4.8
P120,2025-12-09,9,Tuesday,False,False,rain,23.76,1,21,4.8
P120,2025-12-10,18,Wednesday,False,False,haze,22.72,1,21,4.8
P120,2025-12-10,20,Wednesday,False,False,clear,23.0,1,21,4.8
P120,2025-12-14,8,Sunday,True,False,clear,24.68,1,21,4.8
P120,2025-12-15,19,Monday,False,False,clear,22.45,1,21,4.8
P120,2025-12-16,6,Tuesday,False,False,clear,19.0,1,21,4.8
P120,2025-12-16,7,Tuesday,False,False,rain,21.18,1,21,4.8
P120,2025-12-17,7,Wednesday,False,False,rain,20.01,1,21,4.8
P120,2025-12-18,10,Thursday,False,False,clear,18.43,1,21,4.8
P120,2025-12-18,13,Thursday,False,False,clear,19.06,1,21,4.8
P120,2025-12-19,16,Friday,False,False,clear,18.76,1,21,4.8
P120,2025-12-19,17,Friday,False,False,fog,17.97,1,21,4.8
P120,2025-12-20,4,Saturday,True,False,haze,21.21,1,21,4.8
P120,2025-12-20,21,Saturday,True,False,haze,21.04,1,21,4.8
P120,2025-12-20,23,Saturday,True,False,rain,24.67,1,21,4.8
P120,2025-12-22,8,Monday,False,False,rain,24.0,1,21,4.8
P120,2025-12-22,18,Monday,False,False,clear,21.45,1,21,4.8
P120,2025-12-23,5,Tuesday,False,False,clear,19.16,1,21,4.8
P120,2025-12-24,8,Wednesday,False,False,cloudy,23.02,1,21,4.8
P120,2025-12-26,15,Friday,False,False,clear,18.89,1,21,4.8
P120,2025-12-26,21,Friday,False,False,rain,19.91,1,21,4.8
P120,2025-12-27,20,Saturday,True,False,cloudy,24.69,1,21,4.8
P120,2025-12-28,8,Sunday,True,False,clear,26.31,1,21,4.8
P120,2025-12-28,13,Sunday,True,False,clear,21.51,1,21,4.8
P120,2025-12-29,15,Monday,False,False,fog,19.33,1,21,4.8
P120,2025-12-29,17,Monday,False,False,clear,19.69,1,21,4.8
P120,2025-12-29,18,Monday,False,False,clear,21.6,1,21,4.8
P120,2025-12-30,13,Tuesday,False,False,cloudy,18.86,2,21,9.5
P120,2025-12-30,16,Tuesday,False,False,rain,19.81,1,21,4.8
P120,2025-12-30,19,Tuesday,False,False,rain,25.19,1,21,4.8
P120,2026-01-01,6,Thursday,False,False,clear,18.3,1,21,4.8
P120,2026-01-01,11,Thursday,False,False,cloudy,18.39,1,21,4.8
P120,2026-01-01,17,Thursday,False,False,fog,18.37,1,21,4.8
P120,2026-01-03,21,Saturday,True,False,rain,23.33,1,21,4.8
P120,2026-01-04,15,Sunday,True,False,cloudy,21.32,1,21,4.8
P120,2026-01-04,17,Sunday,True,False,cloudy,21.84,1,21,4.8
P120,2026-01-04,18,Sunday,True,False,clear,24.64,1,21,4.8
P120,2026-01-05,8,Monday,False,False,clear,22.11,1,21,4.8
P120,2026-01-06,2,Tuesday,False,False,fog,18.3,1,21,4.8
P120,2026-01-06,12,Tuesday,False,False,rain,19.84,1,21,4.8
P120,2026-01-06,21,Tuesday,False,False,rain,19.47,2,21,9.5
P120,2026-01-07,17,Wednesday,False,False,clear,19.25,1,21,4.8
P120,2026-01-08,10,Thursday,False,False,clear,19.05,2,21,9.5
P120,2026-01-08,21,Thursday,False,False,clear,18.85,1,21,4.8
P120,2026-01-09,18,Friday,False,False,clear,22.53,1,21,4.8
P120,2026-01-10,10,Saturday,True,False,rain,22.64,1,21,4.8
P120,2026-01-10,16,Saturday,True,False,fog,21.65,1,21,4.8
P120,2026-01-10,18,Saturday,True,False,rain,26.77,1,21,4.8
P120,2026-01-11,7,Sunday,True,False,clear,21.55,1,21,4.8
P120,2026-01-11,9,Sunday,True,False,clear,24.55,1,21,4.8
P120,2026-01-12,19,Monday,False,False,clear,22.44,1,21,4.8
P120,2026-01-13,4,Tuesday,False,False,cloudy,18.95,1,21,4.8
P120,2026-01-13,7,Tuesday,False,False,clear,19.13,1,21,4.8
P120,2026-01-14,20,Wednesday,False,True,clear,30.42,1,21,4.8
P120,2026-01-15,5,Thursday,False,False,clear,17.98,1,21,4.8
P120,2026-01-15,10,Thursday,False,False,cloudy,18.17,1,21,4.8
P120,2026-01-17,17,Saturday,True,False,rain,23.5,1,21,4.8
P120,2026-01-18,6,Sunday,True,False,rain,24.65,1,21,4.8
P120,2026-01-18,16,Sunday,True,False,clear,20.65,1,21,4.8
P120,2026-01-19,20,Monday,False,False,rain,25.14,1,21,4.8
P120,2026-01-21,8,Wednesday,False,False,clear,23.15,1,21,4.8
P120,2026-01-21,19,Wednesday,False,False,rain,25.13,1,21,4.8
P120,2026-01-22,18,Thursday,False,False,clear,23.07,1,21,4.8
P120,2026-01-23,18,Friday,False,False,clear,22.74,2,21,9.5
P120,2026-01-24,14,Saturday,True,False,cloudy,22.45,1,21,4.8
P120,2026-01-25,9,Sunday,True,False,rain,26.17,1,21,4.8
P120,2026-01-25,15,Sunday,True,False,clear,22.29,1,21,4.8
P120,2026-01-26,2,Monday,False,True,rain,29.3,1,21,4.8
P120,2026-01-27,19,Tuesday,False,False,cloudy,22.29,1,21,4.8
P127,2025-10-01,17,Wednesday,False,False,clear,52.9,1,35,2.9
P127,2025-10-04,13,Saturday,True,False,fog,59.34,1,35,2.9
P127,2025-10-05,17,Sunday,True,False,haze,61.11,1,35,2.9
P127,2025-10-06,17,Monday,False,False,clear,49.83,1,35,2.9
P127,2025-10-08,7,Wednesday,False,False,fog,51.3,1,35,2.9
P127,2025-10-09,9,Thursday,False,False,haze,58.71,1,35,2.9
P127,2025-10-09,12,Thursday,False,False,rain,53.63,3,35,8.6
P127,2025-10-11,10,Saturday,True,False,clear,57.42,1,35,2.9
P127,2025-10-12,13,Sunday,True,False,fog,61.17,1,35,2.9
P127,2025-10-12,20,Sunday,True,False,cloudy,65.98,1,35,2.9
P127,2025-10-13,13,Monday,False,False,cloudy,53.56,1,35,2.9
P127,2025-10-14,6,Tuesday,False,False,clear,52.12,1,35,2.9
P127,2025-10-15,15,Wednesday,False,False,clear,49.64,1,35,2.9
P127,2025-10-16,7,Thursday,False,False,clear,50.85,1,35,2.9
P127,2025-10-16,11,Thursday,False,False,rain,53.71,1,35,2.9
P127,2025-10-16,19,Thursday,False,False,rain,63.72,1,35,2.9
P127,2025-10-17,15,Friday,False,False,clear,51.23,1,35,2.9
P127,2025-10-18,6,Saturday,True,False,rain,66.36,1,35,2.9
P127,2025-10-19,13,Sunday,True,False,clear,56.54,1,35,2.9
P127,2025-10-20,5,Monday,False,True,cloudy,73.75,1,35,2.9
P127,2025-10-20,9,Monday,False,True,haze,80.99,1,35,2.9
P127,2025-10-20,13,Monday,False,True,cloudy,69.79,1,35,2.9
P127,2025-10-20,16,Monday,False,True,clear,70.25,1,35,2.9
P127,2025-10-22,0,Wednesday,False,False,clear,49.83,1,35,2.9
P127,2025-10-22,4,Wednesday,False,False,clear,53.78,1,35,2.9
P127,2025-10-22,21,Wednesday,False,False,clear,49.06,1,35,2.9
P127,2025-10-23,7,Thursday,False,False,cloudy,53.05,1,35,2.9
P127,2025-10-24,20,Friday,False,False,cloudy,62.85,1,35,2.9
P127,2025-10-25,6,Saturday,True,False,clear,59.71,1,35,2.9
P127,2025-10-26,16,Sunday,True,False,clear,59.99,1,35,2.9
P127,2025-10-27,18,Monday,False,False,clear,63.44,1,35,2.9
P127,2025-10-27,20,Monday,False,False,clear,63.24,2,35,5.7
P127,2025-10-28,16,Tuesday,False,False,clear,52.99,1,35,2.9
P127,2025-10-31,18,Friday,False,False,rain,64.41,1,35,2.9
P127,2025-11-01,13,Saturday,True,True,cloudy,80.21,1,35,2.9
P127,2025-11-01,19,Saturday,True,True,clear,93.73,1,35,2.9
P127,2025-11-02,7,Sunday,True,False,fog,61.17,1,35,2.9
P127,2025-11-02,9,Sunday,True,False,clear,70.43,1,35,2.9
P127,2025-11-02,10,Sunday,True,False,clear,57.44,1,35,2.9
P127,2025-11-02,14,Sunday,True,False,clear,56.46,1,35,2.9
P127,2025-11-03,8,Monday,False,False,rain,64.88,1,35,2.9
P127,2025-11-04,8,Tuesday,False,False,clear,59.97,1,35,2.9
P127,2025-11-05,16,Wednesday,False,False,clear,50.74,1,35,2.9
P127,2025-11-05,21,Wednesday,False,False,cloudy,51.93,1,35,2.9
P127,2025-11-09,7,Sunday,True,False,clear,58.49,1,35,2.9
P127,2025-11-09,14,Sunday,True,False,clear,58.02,1,35,2.9
P127,2025-11-09,20,Sunday,True,False,rain,73.18,1,35,2.9
P127,2025-11-10,8,Monday,False,False,cloudy,62.81,1,35,2.9
P127,2025-11-11,18,Tuesday,False,False,clear,64.45,1,35,2.9
P127,2025-11-13,10,Thursday,False,False,haze,53.11,1,35,2.9
P127,2025-11-13,14,Thursday,False,False,fog,50.95,1,35,2.9
P127,2025-11-14,8,Friday,False,False,clear,64.72,1,35,2.9
P127,2025-11-15,14,Saturday,True,False,clear,56.2,1,35,2.9
P127,2025-11-15,20,Saturday,True,False,rain,74.97,1,35,2.9
P127,2025-11-16,3,Sunday,True,False,cloudy,60.25,1,35,2.9
P127,2025-11-18,6,Tuesday,False,False,clear,52.31,1,35,2.9
P127,2025-11-18,9,Tuesday,False,False,rain,63.79,1,35,2.9
P127,2025-11-18,14,Tuesday,False,False,clear,51.78,1,35,2.9
P127,2025-11-18,18,Tuesday,False,False,fog,62.33,1,35,2.9
P127,2025-11-20,20,Thursday,False,False,clear,63.8,1,35,2.9
P127,2025-11-21,14,Friday,False,False,fog,53.73,1,35,2.9
P127,2025-11-22,0,Saturday,True,False,clear,57.58,1,35,2.9
P127,2025-11-22,23,Saturday,True,False,clear,56.54,1,35,2.9
P127,2025-11-26,12,Wednesday,False,False,clear,53.3,1,35,2.9
P127,2025-11-27,21,Thursday,False,False,clear,51.1,1,35,2.9
P127,2025-11-29,13,Saturday,True,False,rain,63.28,1,35,2.9
P127,2025-11-29,20,Saturday,True,False,clear,70.33,1,35,2.9
P127,2025-11-30,12,Sunday,True,False,clear,58.26,1,35,2.9
P127,2025-12-02,15,Tuesday,False,False,rain,58.77,1,35,2.9
P127,2025-12-03,3,Wednesday,False,False,cloudy,52.72,1,35,2.9
P127,2025-12-03,4,Wednesday,False,False,haze,53.13,1,35,2.9
P127,2025-12-05,2,Friday,False,False,clear,50.29,1,35,2.9
P127,2025-12-05,10,Friday,False,False,clear,52.22,1,35,2.9
P127,2025-12-06,18,Saturday,True,False,cloudy,71.61,1,35,2.9
P127,2025-12-06,19,Saturday,True,False,rain,73.16,1,35,2.9
P127,2025-12-08,12,Monday,False,False,clear,51.32,1,35,2.9
P127,2025-12-09,1,Tuesday,False,False,rain,57.82,1,35,2.9
P127,2025-12-09,19,Tuesday,False,False,rain,66.58,1,35,2.9
P127,2025-12-12,5,Friday,False,False,clear,53.25,1,35,2.9
P127,2025-12-12,8,Friday,False,False,cloudy,63.07,1,35,2.9
P127,2025-12-12,18,Friday,False,False,clear,60.86,1,35,2.9
P127,2025-12-13,13,Saturday,True,False,rain,64.55,1,35,2.9
P127,2025-12-13,19,Saturday,True,False,fog,72.07,1,35,2.9
P127,2025-12-14,7,Sunday,True,False,clear,59.82,1,35,2.9
P127,2025-12-14,14,Sunday,True,False,clear,58.62,1,35,2.9
P127,2025-12-14,20,Sunday,True,False,clear,69.93,1,35,2.9
P127,2025-12-15,7,Monday,False,False,fog,51.1,1,35,2.9
P127,2025-12-15,19,Monday,False,False,clear,60.01,1,35,2.9
P127,2025-12-17,12,Wednesday,False,False,clear,50.06,1,35,2.9
P127,2025-12-18,19,Thursday,False,False,fog,59.14,1,35,2.9
P127,2025-12-19,12,Friday,False,False,clear,52.9,1,35,2.9
P127,2025-12-20,16,Saturday,True,False,clear,59.76,1,35,2.9
P127,2025-12-21,11,Sunday,True,False,fog,56.71,1,35,2.9
P127,2025-12-24,16,Wednesday,False,False,clear,49.5,1,35,2.9
P127,2025-12-25,0,Thursday,False,True,clear,75.17,1,35,2.9
P127,2025-12-26,11,Friday,False,False,clear,53.53,1,35,2.9
P127,2025-12-27,9,Saturday,True,False,clear,70.8,1,35,2.9
P127,2025-12-27,18,Saturday,True,False,clear,68.61,1,35,2.9
P127,2025-12-27,21,Saturday,True,False,clear,61.83,1,35,2.9
P127,2025-12-28,14,Sunday,True,False,haze,61.62,1,35,2.9
P127,2025-12-29,1,Monday,False,False,cloudy,49.47,1,35,2.9
P127,2025-12-29,13,Monday,False,False,cloudy,53.74,1,35,2.9
P127,2025-12-29,18,Monday,False,False,clear,58.8,1,35,2.9
P127,2025-12-30,7,Tuesday,False,False,clear,49.08,1,35,2.9
P127,2025-12-30,16,Tuesday,False,False,clear,52.33,1,35,2.9
P127,2025-12-30,21,Tuesday,False,False,rain,56.56,1,35,2.9
P127,2025-12-31,14,Wednesday,False,False,clear,50.96,1,35,2.9
P127,2025-12-31,20,Wednesday,False,False,clear,64.03,1,35,2.9
P127,2026-01-06,8,Tuesday,False,False,clear,62.55,1,35,2.9
P127,2026-01-07,11,Wednesday,False,False,clear,49.61,1,35,2.9
P127,2026-01-07,14,Wednesday,False,False,fog,53.82,1,35,2.9
P127,2026-01-08,7,Thursday,False,False,cloudy,52.17,1,35,2.9
P127,2026-01-08,16,Thursday,False,False,haze,51.0,1,35,2.9
P127,2026-01-08,17,Thursday,False,False,cloudy,53.0,1,35,2.9
P127,2026-01-09,11,Friday,False,False,clear,51.53,1,35,2.9
P127,2026-01-09,18,Friday,False,False,cloudy,61.36,1,35,2.9
P127,2026-01-10,5,Saturday,True,False,clear,56.6,1,35,2.9
P127,2026-01-10,8,Saturday,True,False,clear,69.72,1,35,2.9
P127,2026-01-10,15,Saturday,True,False,rain,61.33,1,35,2.9
P127,2026-01-12,18,Monday,False,False,clear,62.03,1,35,2.9
P127,2026-01-13,9,Tuesday,False,False,cloudy,60.58,2,35,5.7
P127,2026-01-17,8,Saturday,True,False,clear,70.99,1,35,2.9
P127,2026-01-17,9,Saturday,True,False,fog,67.17,1,35,2.9
P127,2026-01-18,12,Sunday,True,False,rain,64.71,1,35,2.9
P127,2026-01-18,17,Sunday,True,False,clear,58.37,1,35,2.9
P127,2026-01-18,19,Sunday,True,False,clear,68.99,1,35,2.9
P127,2026-01-19,7,Monday,False,False,fog,51.05,1,35,2.9
P127,2026-01-20,6,Tuesday,False,False,clear,53.52,1,35,2.9
P127,2026-01-21,20,Wednesday,False,False,fog,61.14,2,35,5.7
P127,2026-01-22,1,Thursday,False,False,clear,50.93,1,35,2.9
P127,2026-01-22,12,Thursday,False,False,clear,49.32,1,35,2.9
P127,2026-01-22,15,Thursday,False,False,clear,53.33,1,35,2.9
P127,2026-01-23,16,Friday,False,False,clear,53.0,1,35,2.9
P127,2026-01-24,10,Saturday,True,False,rain,66.55,1,35,2.9
P127,2026-01-26,17,Monday,False,True,clear,71.27,1,35,2.9
P127,2026-01-27,8,Tuesday,False,False,rain,63.54,1,35,2.9
P127,2026-01-27,9,Tuesday,False,False,clear,61.47,2,35,5.7
P127,2026-01-27,12,Tuesday,False,False,haze,49.44,1,35,2.9
P127,2026-01-27,18,Tuesday,False,False,cloudy,61.52,1,35,2.9
P127,2026-01-28,13,Wednesday,False,False,clear,52.76,1,35,2.9
P117,2025-10-02,19,Thursday,False,False,fog,43.2,1,31,3.2
P117,2025-10-05,8,Sunday,True,False,clear,48.18,2,31,6.5
P117,2025-10-05,9,Sunday,True,False,fog,49.36,1,31,3.2
P117,2025-10-06,9,Monday,False,False,cloudy,41.17,1,31,3.2
P117,2025-10-06,18,Monday,False,False,haze,43.2,1,31,3.2
P117,2025-10-07,8,Tuesday,False,False,clear,41.6,1,31,3.2
P117,2025-10-07,17,Tuesday,False,False,cloudy,34.8,1,31,3.2
P117,2025-10-08,12,Wednesday,False,False,clear,34.6,1,31,3.2
P117,2025-10-09,18,Thursday,False,False,fog,43.98,1,31,3.2
P117,2025-10-10,18,Friday,False,False,clear,40.78,1,31,3.2
P117,2025-10-11,17,Saturday,True,False,rain,42.75,1,31,3.2
P117,2025-10-12,15,Sunday,True,False,clear,40.91,1,31,3.2
P117,2025-10-13,15,Monday,False,False,clear,34.0,1,31,3.2
P117,2025-10-17,14,Friday,False,False,clear,34.48,1,31,3.2
P117,2025-10-18,8,Saturday,True,False,cloudy,48.39,1,31,3.2
P117,2025-10-18,9,Saturday,True,False,clear,49.8,1,31,3.2
P117,2025-10-19,18,Sunday,True,False,fog,46.16,1,31,3.2
P117,2025-10-20,16,Monday,False,True,clear,48.29,1,31,3.2
P117,2025-10-20,19,Monday,False,True,clear,56.65,1,31,3.2
P117,2025-10-21,9,Tuesday,False,True,fog,57.14,1,31,3.2
P117,2025-10-21,17,Tuesday,False,True,rain,50.54,1,31,3.2
P117,2025-10-22,12,Wednesday,False,False,cloudy,36.45,1,31,3.2
P117,2025-10-23,6,Thursday,False,False,fog,35.74,1,31,3.2
P117,2025-10-24,20,Friday,False,False,haze,42.36,1,31,3.2
P117,2025-10-25,7,Saturday,True,False,cloudy,39.14,1,31,3.2
P117,2025-10-26,11,Sunday,True,False,rain,43.11,1,31,3.2
P117,2025-10-26,14,Sunday,True,False,fog,39.54,1,31,3.2
P117,2025-10-26,18,Sunday,True,False,clear,49.9,1,31,3.2
P117,2025-10-28,6,Tuesday,False,False,rain,36.95,1,31,3.2
P117,2025-10-28,8,Tuesday,False,False,clear,41.79,1,31,3.2
P117,2025-10-29,18,Wednesday,False,False,rain,47.74,1,31,3.2
P117,2025-10-30,7,Thursday,False,False,cloudy,35.97,1,31,3.2
P117,2025-10-30,23,Thursday,False,False,clear,33.65,1,31,3.2
P117,2025-10-31,16,Friday,False,False,clear,34.11,1,31,3.2
P117,2025-10-31,20,Friday,False,False,rain,47.25,1,31,3.2
P117,2025-11-01,19,Saturday,True,True,clear,61.53,1,31,3.2
P117,2025-11-01,20,Saturday,True,True,clear,59.75,1,31,3.2
P117,2025-11-02,7,Sunday,True,False,rain,44.6,1,31,3.2
P117,2025-11-03,12,Monday,False,False,clear,35.39,1,31,3.2
P117,2025-11-05,19,Wednesday,False,False,clear,40.41,1,31,3.2
P117,2025-11-06,9,Thursday,False,False,clear,42.5,1,31,3.2
P117,2025-11-06,19,Thursday,False,False,clear,41.21,1,31,3.2
P117,2025-11-07,7,Friday,False,False,clear,35.89,1,31,3.2
P117,2025-11-08,8,Saturday,True,False,rain,53.46,1,31,3.2
P117,2025-11-08,13,Saturday,True,False,fog,40.69,1,31,3.2
P117,2025-11-08,17,Saturday,True,False,cloudy,41.06,1,31,3.2
P117,2025-11-09,22,Sunday,True,False,clear,40.88,1,31,3.2
P117,2025-11-11,0,Tuesday,False,False,rain,37.55,1,31,3.2
P117,2025-11-11,17,Tuesday,False,False,fog,36.84,1,31,3.2
P117,2025-11-12,9,Wednesday,False,False,clear,44.14,1,31,3.2
P117,2025-11-12,17,Wednesday,False,False,rain,36.87,1,31,3.2
P117,2025-11-12,19,Wednesday,False,False,clear,43.82,1,31,3.2
P117,2025-11-14,21,Friday,False,False,clear,36.4,1,31,3.2
P117,2025-11-15,8,Saturday,True,False,clear,49.72,1,31,3.2
P117,2025-11-16,9,Sunday,True,False,clear,45.58,1,31,3.2
P117,2025-11-16,17,Sunday,True,False,cloudy,39.92,1,31,3.2
P117,2025-11-17,13,Monday,False,False,clear,33.77,1,31,3.2
P117,2025-11-19,9,Wednesday,False,False,cloudy,43.9,1,31,3.2
P117,2025-11-20,5,Thursday,False,False,haze,34.81,1,31,3.2
P117,2025-11-20,10,Thursday,False,False,clear,36.74,1,31,3.2
P117,2025-11-20,15,Thursday,False,False,clear,33.51,1,31,3.2
P117,2025-11-20,19,Thursday,False,False,rain,46.56,1,31,3.2
P117,2025-11-22,13,Saturday,True,False,cloudy,40.04,1,31,3.2
P117,2025-11-22,23,Saturday,True,False,clear,40.96,1,31,3.2
P117,2025-11-23,16,Sunday,True,False,clear,39.47,1,31,3.2
P117,2025-11-24,7,Monday,False,False,clear,34.5,1,31,3.2
P117,2025-11-25,11,Tuesday,False,False,cloudy,35.68,1,31,3.2
P117,2025-11-25,12,Tuesday,False,False,clear,36.94,1,31,3.2
P117,2025-11-26,1,Wednesday,False,False,clear,33.85,1,31,3.2
P117,2025-11-26,7,Wednesday,False,False,rain,36.81,1,31,3.2
P117,2025-11-28,15,Friday,False,False,clear,34.35,1,31,3.2
P117,2025-11-30,19,Sunday,True,False,clear,46.0,1,31,3.2
P117,2025-11-30,23,Sunday,True,False,clear,39.68,1,31,3.2
P117,2025-12-02,8,Tuesday,False,False,haze,43.82,1,31,3.2
P117,2025-12-04,10,Thursday,False,False,clear,33.52,1,31,3.2
P117,2025-12-05,11,Friday,False,False,rain,39.17,1,31,3.2
P117,2025-12-06,7,Saturday,True,False,clear,39.78,1,31,3.2
P117,2025-12-06,9,Saturday,True,False,clear,48.0,1,31,3.2
P117,2025-12-07,17,Sunday,True,False,cloudy,38.53,1,31,3.2
P117,2025-12-07,20,Sunday,True,False,clear,48.15,1,31,3.2
P117,2025-12-09,7,Tuesday,False,False,haze,33.83,1,31,3.2
P117,2025-12-12,8,Friday,False,False,rain,46.95,1,31,3.2
P117,2025-12-12,18,Friday,False,False,haze,42.3,1,31,3.2
P117,2025-12-13,16,Saturday,True,False,clear,38.92,1,31,3.2
P117,2025-12-16,19,Tuesday,False,False,clear,42.77,1,31,3.2
P117,2025-12-17,19,Wednesday,False,False,rain,44.12,1,31,3.2
P117,2025-12-18,8,Thursday,False,False,clear,44.16,1,31,3.2
P117,2025-12-19,8,Friday,False,False,clear,40.75,1,31,3.2
P117,2025-12-19,15,Friday,False,False,clear,33.56,1,31,3.2
P117,2025-12-21,9,Sunday,True,False,cloudy,49.91,1,31,3.2
P117,2025-12-21,17,Sunday,True,False,clear,38.71,1,31,3.2
P117,2025-12-21,18,Sunday,True,False,clear,46.47,1,31,3.2
P117,2025-12-21,20,Sunday,True,False,rain,53.27,1,31,3.2
P117,2025-12-22,1,Monday,False,False,cloudy,34.39,1,31,3.2
P117,2025-12-23,0,Tuesday,False,False,clear,36.74,1,31,3.2
P117,2025-12-23,9,Tuesday,False,False,clear,40.85,1,31,3.2
P117,2025-12-24,8,Wednesday,False,False,clear,41.71,1,31,3.2
P117,2025-12-24,18,Wednesday,False,False,rain,43.36,2,31,6.5
P117,2025-12-27,6,Saturday,True,False,fog,38.85,1,31,3.2
P117,2025-12-28,20,Sunday,True,False,clear,49.4,1,31,3.2
P117,2025-12-29,12,Monday,False,False,clear,34.47,1,31,3.2
P117,2025-12-30,5,Tuesday,False,False,clear,35.67,1,31,3.2
P117,2025-12-30,6,Tuesday,False,False,clear,36.91,1,31,3.2
P117,2025-12-30,17,Tuesday,False,False,cloudy,34.5,1,31,3.2
P117,2025-12-30,18,Tuesday,False,False,clear,43.61,1,31,3.2
P117,2026-01-02,11,Friday,False,False,clear,33.8,1,31,3.2
P117,2026-01-02,18,Friday,False,False,clear,42.22,1,31,3.2
P117,2026-01-04,19,Sunday,True,False,clear,48.37,1,31,3.2
P117,2026-01-04,23,Sunday,True,False,cloudy,38.55,1,31,3.2
P117,2026-01-06,9,Tuesday,False,False,rain,47.83,1,31,3.2
P117,2026-01-06,19,Tuesday,False,False,cloudy,43.5,1,31,3.2
P117,2026-01-07,6,Wednesday,False,False,clear,34.24,1,31,3.2
P117,2026-01-08,7,Thursday,False,False,clear,36.46,1,31,3.2
P117,2026-01-08,18,Thursday,False,False,rain,46.83,1,31,3.2
P117,2026-01-11,8,Sunday,True,False,fog,47.8,1,31,3.2
P117,2026-01-11,10,Sunday,True,False,clear,40.68,1,31,3.2
P117,2026-01-12,13,Monday,False,False,clear,34.6,1,31,3.2
P117,2026-01-13,11,Tuesday,False,False,cloudy,36.07,1,31,3.2
P117,2026-01-13,15,Tuesday,False,False,cloudy,35.59,1,31,3.2
P117,2026-01-13,16,Tuesday,False,False,clear,35.66,1,31,3.2
P117,2026-01-16,16,Friday,False,False,clear,36.23,1,31,3.2
P117,2026-01-17,7,Saturday,True,False,cloudy,40.3,1,31,3.2
P117,2026-01-18,16,Sunday,True,False,fog,38.97,1,31,3.2
P117,2026-01-22,4,Thursday,False,False,haze,34.25,1,31,3.2
P117,2026-01-23,17,Friday,False,False,cloudy,35.95,1,31,3.2
P117,2026-01-23,18,Friday,False,False,clear,43.67,1,31,3.2
P117,2026-01-24,13,Saturday,True,False,cloudy,38.49,1,31,3.2
P117,2026-01-24,16,Saturday,True,False,fog,39.72,1,31,3.2
P117,2026-01-24,18,Saturday,True,False,rain,48.63,1,31,3.2
P117,2026-01-26,1,Monday,False,True,clear,47.98,1,31,3.2
P117,2026-01-26,6,Monday,False,True,clear,47.36,1,31,3.2
P117,2026-01-26,8,Monday,False,True,clear,55.36,1,31,3.2
